NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_LOCAL_RESID_DIFERENCIADA|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_AMPLIADA_18|IN_RECURSO_AMPLIADA_24|IN_RECURSO_CD_AUDIO|IN_RECURSO_PROVA_PORTUGUES|IN_RECURSO_VIDEO_LIBRAS|IN_RECURSO_BRAILLE|IN_RECURSO_NENHUM|IN_AEE_LIBRAS|IN_AEE_LINGUA_PORTUGUESA|IN_AEE_INFORMATICA_ACESSIVEL|IN_AEE_BRAILLE|IN_AEE_CAA|IN_AEE_SOROBAN|IN_AEE_VIDA_AUTONOMA|IN_AEE_OPTICOS_NAO_OPTICOS|IN_AEE_ENRIQ_CURRICULAR|IN_AEE_DESEN_COGNITIVO|IN_AEE_MOBILIDADE|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_BICICLETA|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_TR_ANIMAL|IN_TRANSP_VANS_KOMBI|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|TP_ETAPA_ENSINO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_MEDIACAO_DIDATICO_PEDAGO|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_UNIFICADA|TP_TIPO_ATENDIMENTO_TURMA|TP_TIPO_LOCAL_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2019|AEF120AD4954617927A9DC8509CCBB33|339551553|8|2007|11|12|1|1|1|76|13|1302603|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|14980840||1|260|0|0|0|0|5|0|1|0|32039140|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|C6927204ECC8133C5F46FB3CC94B0F53|309338147|4|2004|15|15|1|0|1|76|32|3205200|||1||0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|13481346||1|270|0|0|0|0|5|0|1|0|32035047|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|6093E37BF39F170191870ECDE7A34D68|345385577|10|2007|11|12|1|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|514418||1|270|0|0|0|0|5|0|1|0|32039794|3|3203|32009|32|3205200|320520025|3|1|||||||||||1|0|0
2019|8F3CB6D6C3A84814233400F050D5FA73|306216853|1|2009|10|10|2|1|1|76|32|3205309|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|13340649||1|270|0|0|0|0|5|0|1|0|32067402|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|718EB456C6225B939CB2E449056ACA42|346589499|8|2004|14|15|2|3|1|76|32|3200805|32|3200805|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15460944||1|300|0|0|0|0|5|0|1|0|32009402|3|3201|32003|32|3200805|320080505|2|1|||||||||||1|0|0
2019|305921B08C31053EE7F00730746D6998|346583751|11|1999|19|20|1|1|1|76|32|3201209|32|3203106|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15460850||1|250|0|0|0|0|5|0|1|0|32055510|3|3204|32012|32|3203106|320310605|2|1|||||||||||1|0|0
2019|DAED66D88A9D7D483451191C4967A4F0|346615061|10|2003|15|16|2|1|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15461803||1|300|0|0|0|0|5|0|1|0|32035039|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|7BC402D71BD80B20AA9B1AD8EC1EADAA|298984645|6|2009|9|10|2|3|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|15122917||1|270|0|0|0|0|5|0|1|0|32075138|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|7A994CEBC50E024F55992825D7B3F25C|348193586|10|2001|17|18|2|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15519212||1|390|0|0|0|0|5|0|1|0|32040334|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|B361D0E5ED73956533F41EC2258D0A1F|348213125|6|2000|18|19|2|2|1|76|32|3205002|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|15528646||1|300|0|0|0|0|5|0|1|0|32070853|3|3203|32009|32|3205002|320500215|2|1|||||||||||1|0|0
2019|BF9769500FF3F077DEB44286695A8A44|348213180|8|1989|29|30|2|3|1|76|32|3205002|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|15528646||1|300|0|0|0|0|5|0|1|0|32070853|3|3203|32009|32|3205002|320500215|2|1|||||||||||1|0|0
2019|B82BF778B0BE45B09D3DA97F6DAF28FD|347588183|2|2016|3|3|1|0|1|76|32|3205200|||1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|847599||1|260|0|0|0|0|5|0|1|0|32038682|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|D6F06E064B545527402A5C69E823C944|350464478|11|1992|26|27|1|0|1|76|32|3205002|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|||||||||||||40|0|0|0|1|15449468|3040|3||0|0|0|0||0|1||32082126|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|BE8BE322D36833601753784ADDB57791|350391900|9|2007|11|12|2|3|1|76|33|3301702|32|3203320|1|0|0||||||||||||||||||||||||||||||||||3|0|||||||||||||||||15122606||1|270|||||2||3|0|32059949|3|3204|32013|32|3203320|320332005|3|1|||||||||||1|0|0
2019|EC76960A5FD838D218BD6F983A9F6D3F|345123061|9|2017|1|2|2|3|1|76|32|3203502|32|3203502|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|15375868||1|570|0|0|0|0|5|0|1|0|32071264|3|3202|32004|32|3203502|320350205|3|2|||||||||||1|0|0
2019|3ADBB382260BC0DB75FAB7865C2BA216|280348376|12|2012|6|7|2|1|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|1086545||1|270|0|0|0|0|5|0|1|0|32063440|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|75F10C143CF7758EE40065AEA3F7BDD4|375672761|11|2011|7|8|1|1|1|76|32|3205309|32|3205309|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1||||||||||||3|0||||||||||||15|0|1|0|0|16795466||1|270|0|0|0|0|5|0|1|0|32040270|3|3203|32009|32|3205309|320530910|3|1|||||||||||1|0|0
2019|C55CAF458FC0F1CD611CA3FEAFF18604|285482197|5|2003|16|16|1|1|1|76|32|3205309|32|3205309|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|14869679||1|390|0|0|0|0|6|0|1|0|32041411|3|3203|32009|32|3205309|320530910|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|62BF21E256021D303A270E4E5965BB24|301539991|12|2004|14|15|1|3|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|12322065||1|320|0|0|0|0|5|0|1|0|32037392|3|3203|32009|32|3205002|320500205|4|1|1|0||0|0|0|0|0|1|0|1|0|0
2019|6A36FFD2B9F6844B885BD1D8DD0C686B|226847188|11|2009|9|10|1|3|1|76|32|3200409|32|3203320|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|14866705||1|270|0|0|0|0|5|0|1|0|32059922|3|3204|32013|32|3203320|320332005|3|1|||||||||||1|0|0
2019|878BB7F24B8310D00809F3A23E7E3967|290735875|8|1990|28|29|2|2|1|76|32|3201605|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||40|0|0|0|1|12022744|1006|1|600|0|0|0|0|1|0|1|0|32076363|3|3203|32009|32|3201308|320130805|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|3B537B904BD14F98AD27866313ACD46D|284855389|8|2005|13|14|2|2|1|76|32|3205309|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|14921369||1|270|0|0|0|0|5|0|1|0|32036140|3|3203|32009|32|3205002|320500215|3|1|||||||||||1|0|0
2019|D077ADF20B03D706FF2A90A5DCCB5B75|280836423|11|2013|5|6|2|3|1|76|32|3204906|32|3204906|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|883749||1|270|0|0|0|0|5|0|1|0|32034288|3|3203|32009|32|3201308|320130805|4|1|1|0||0|0|0|0|0|1|0|1|0|0
2019|65C68D14FF6F5AD82DFEE4BE5B1877AD|292701564|5|2004|15|15|2|3|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|14924777||1|270|0|0|0|0|5|0|1|0|32052219|3|3204|32012|32|3201209|320120905|3|1|||||||||||1|0|0
2019|B2E2581E3D6A9781CCFD7283EC103EB9|340228181|3|2006|13|13|1|0|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|14981058||1|260|0|0|0|0|5|0|1|0|32039140|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|BC2E9ACD46108C1024B264844D3B5013|340249614|3|2006|13|13|2|1|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|14981058||1|260|0|0|0|0|5|0|1|0|32039140|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|121C29369862F414650D98B1A1522B1D|349404661|12|2002|16|17|2|0|1|76|32|3201209|32|3201209|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15107818||1|305|0|0|0|0|5|0|1|0|32053070|3|3204|32012|32|3201209|320120905|4|1|1|0||0|0|0|0|1|0|0|1|0|0
2019|F605D7E5B3EF9D8AA2252BE3DF4391F7|350664005|11|2015|3|4|2|1|1|76|32|3201209|32|3203320|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|15541784||1|600|0|0|0|0|5|0|1|0|32078927|3|3204|32013|32|3203320|320332005|3|1|||||||||||2|0|0
2019|566305B1FE124FB71C0D31894FA09057|375031204|7|2016|2|3|2|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|16768838||1|270|0|0|0|0|5|0|1|0|32041675|3|3203|32009|32|3205309|320530910|3|1|||||||||||1|0|0
2019|5F31B854EA3894A0D1B6EE5223559E44|375577259|10|2001|17|18|1|0|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||69|0|0|1|0|16791521||1|180|0|0|0|0|4|0|1|0|32078463|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|CCF3F619E5A9065EC6A83CC1660574D7|345852754|11|1999|19|20|1|3|1|76|29|2915601|32|3201902|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|5879037||2||0|0|0|0||0|1|0|32028741|3|3203|32007|32|3201902|320190205|3|1|||||||||||1|0|0
2019|483033689198F0C683EF507C6CE6E810|178428891|3|2009|10|10|1|3|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|715144||1|270|144|0|0|0|5|0|1|0|32039280|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|487BA0CF9F4E09725050BAAED871E154|346464061|5|2003|16|16|1|2|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15456458||1|300|0|0|0|0|5|0|1|0|32063199|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|E6885BE99C19A7044CE26B5CFADAD118|360455471|10|2010|8|9|2|1|1|76|32|3201308|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|15964152||1|270|0|0|0|0|5|0|1|0|32082584|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|F3437502A0E5B6EC651AE099FF8A20FF|357762719|5|2011|8|8|1|1|1|76|32|3204906|32|3203056|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|15956012||1|270|0|0|0|0|5|3|1|0|32016816|3|3202|32005|32|3203056|320305605|3|2|||||||||||1|0|0
2019|BE4E43B8857438AA8FF6E6F6D19E7F1D|357762377|12|2013|5|6|1|2|1|76|32|3203056|32|3203056|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|15955996||1|250|0|0|0|0|5|0|1|0|32017030|3|3202|32005|32|3203056|320305605|3|1|||||||||||1|0|0
2019|F0C0B6A0F59B3BB1AEEE36ED3EA41913|357766804|3|2013|6|6|1|2|1|76|32|3203056|32|3203056|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|15956394||1|270|0|0|0|0|5|0|1|0|32017120|3|3202|32005|32|3203056|320305605|3|1|||||||||||1|0|0
2019|AFD1714B7E5B566FF551D3E6CF29CEC8|357779024|2|2004|15|15|1|3|1|76|32|3203056|32|3203056|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15954367||1|270|0|0|0|0|5|0|1|0|32016697|3|3202|32005|32|3203056|320305620|3|2|||||||||||1|0|0
2019|6D95298FC5401A3C6B912CF59311CFFB|236968141|6|2014|4|5|2|3|1|76|32|3201209|32|3201209|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|16115239||1|270|0|0|0|0|5|0|1|0|32064292|3|3204|32012|32|3201209|320120905|3|1|||||||||||1|0|0
2019|338AB12E155D44F22D768EF9CA9327FC|362032977|9|2015|3|4|1|3|1|76|32|3203908|32|3203908|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|15535133||1|250|0|0|0|0|5|0|1|0|32006896|3|3201|32002|32|3203908|320390805|3|1|||||||||||1|0|0
2019|C5B149D222D04730EAD4CBEDBFBA9384|370770675|2|1995|24|24|2|3|1|76|32|3204658|32|3204658|2||0||||||||||||||||||||||||||||||||||1|0||||||||||||40|0|0|0|1|13147724|1006|1|250|0|0|0|0|5|0|1|0|32010737|3|3201|32003|32|3201506|320150605|4|1|1|0||0|0|0|0|0|0|1|1|0|0
2019|56133ECB7088BF8DFB175481B6C5845F|363296501|11|2008|10|11|2|0|1|76|32|3200805|32|3200805|2||0||||||||||||||||||||||||||||||||||3|0|||||||||||||||||16226577||1|180|||||5||3|0|32009771|3|3201|32003|32|3200805|320080510|3|1|||||||||||1|0|0
2019|4EAC284A75C50F02EC45E75DF1063323|370853700|2|2001|18|18|1|1|1|76|32|3201506|32|3201506|1||0||||||||||||||||||||||||||||||||||1|0||||||||||||40|0|0|0|1|16571057|1023|1|250|0|0|0|0|5|0|1|0|32010737|3|3201|32003|32|3201506|320150605|4|1|1|0||0|0|0|0|0|0|1|1|0|0
2019|1FC0D45E0E556D0CD04BDB79CE4D432A|364671855|1|2007|12|12|1|3|1|76|32|3201308|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|15465224||1|300|0|0|0|0|5|0|1|0|32034270|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|F2391C50374B0AAF1D732241D2577E0A|367648672|12|2015|3|4|2|0|1|76|32|3205002|||1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|12132482||1|240|0|0|0|0|5|0|1|0|32093403|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|9D34BBA65EA132192D8735307167A7CE|367613113|12|2004|14|15|1|1|1|76|31|3139508|32|3203007|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|16447481||1|260|0|0|0|0|5|0|1|0|32049234|3|3204|32011|32|3203007|320300730|3|1|||||||||||1|0|0
2019|CAFE61AE255BC58629E05FAAEFBABE1E|370543330|11|2007|11|12|2|3|1|76|29|2905602|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|15528636||1|300|0|0|0|0|5|0|1|0|32036540|3|3203|32009|32|3205002|320500215|2|1|||||||||||2|0|0
2019|DBBE78D019A36AA4FA7889CF889C3FAA|370674796|2|2013|6|6|1|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|15479133||1|260|0|0|0|0|5|0|1|0|32039573|3|3203|32009|32|3205200|320520020|3|1|||||||||||1|0|0
2019|47125F7D1A6FC62EA4506FE071B0FCD8|372923484|8|2007|11|12|2|3|1|76|33|3304557|29|2916203|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|15956241||1|260|0|0|0|0|5|0|1|0|32078714|3|3202|32006|32|3204351|320435105|3|1|||||||||||1|0|0
2019|28772B80C8A1E5610217B59BCE498C73|373781918|6|2017|1|2|2|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|16713302||1|630|0|0|0|0|5|0|1|0|32063377|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|2046B5747120086B4C65547CD4218D38|373936323|4|2013|6|6|1|1|1|76|32|3203130|32|3203130|1||1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|1|1|0|1|1|1|3|0|||||||||||||||||10775302||1|150|||||2||4|0|32062141|3|3202|32006|32|3203130|320313005|4|1|4|0||0|0|0|0|0|0|1|1|0|0
2019|BE5C17219F1517190724B4DC051E3933|258627289|2|2002|17|17|2|0|3|380|||32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||27|0|1|0|0|16703775||1|330|0|0|0|0|5|0|1|0|32069928|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|629BDE46E529CDF0FEBB266569B7BFFA|346513232|6|2005|13|14|2|1|1|76|32|3205309|32|3205101|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15458205||1|300|0|0|0|0|5|0|1|0|32028580|3|3203|32007|32|3201902|320190205|2|1|||||||||||1|0|0
2019|86799C2F73DADA5D3CC9EF186F46349C|346519223|4|2003|16|16|1|0|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15458463||1|330|0|0|0|0|5|0|1|0|32036051|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|572654C3EB8B5B983D94C82460C84FAA|346371697|5|2004|15|15|1|1|1|76|32|3201902|32|3203346|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15453187||1|300|0|0|0|0|5|0|1|0|32029993|3|3203|32007|32|3203346|320334605|2|1|||||||||||1|0|0
2019|CC10B556F29E610D63A3DAB425B1E3A6|346417372|2|2004|15|15|2|1|1|76|32|3204708|32|3204708|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15454767||1|300|0|0|0|0|5|0|1|0|32082274|3|3201|32002|32|3204708|320470805|2|1|||||||||||2|0|0
2019|8AD3F627BD934C38120C71B67E1B91C8|346437557|5|2003|16|16|1|1|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|15455556||1|300|0|0|0|0|5|0|1|0|32035080|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|C0E8CC71425FE63CDE694E24537FB6F2|346519294|1|2005|14|14|1|3|1|76|32|3205002|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15458463||1|330|0|0|0|0|5|0|1|0|32036051|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|8EF9093FA46E1176C39BF47DC620841A|346466236|9|2002|16|17|2|1|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15456435||1|300|0|0|0|0|5|0|1|0|32063199|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|F904763B508922E6A1307886828BDB72|346526840|11|2002|16|17|1|3|1|76|32|3205200|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15458685||1|300|0|0|0|0|5|0|1|0|32038534|3|3203|32009|32|3205200|320520005|2|1|||||||||||1|0|0
2019|B49BEB70F91CEEC9A9F147E5DA37B977|346384901|2|2005|14|14|2|1|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15453584||1|300|0|0|0|0|5|0|1|0|32052243|3|3204|32012|32|3201209|320120905|2|1|||||||||||1|0|0
2019|BDE2BE4AAE07D7387AC0EE34F2338283|348681711|5|2012|7|7|1|3|1|76|32|3204906|32|3204906|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|6694369||1|270|0|0|0|0|5|0|1|0|32069596|3|3202|32005|32|3204906|320490605|3|1|||||||||||1|0|0
2019|B9994C3AF1097BE925C9F94AFC49A372|349959478|6|2008|10|11|1|3|1|76|32|3201506|32|3201209|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|14892115||1|270|0|0|0|0|5|0|1|0|32077807|3|3204|32012|32|3201209|320120905|3|1|||||||||||1|0|0
2019|EF2A2E0C97EE59694985A298CC33CB13|371621106|10|2013|5|6|1|3|1|76|32|3201308|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|13333316||1|250|0|0|0|0|5|0|1|0|32068867|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|8662EB9F3AEB50BD95A7338F220F8A67|351865414|6|2015|3|4|2|1|1|76|32|3205200|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14854692||1|240|0|0|0|0|5|0|1|0|32081600|3|3203|32009|32|3205002|320500215|3|1|||||||||||1|0|0
2019|8F9AAE2AC0BCC727327622C03B309255|351946893|1|2012|7|7|1|3|1|76|32|3203205|32|3205010|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|12360454||1|270|0|0|0|0|5|0|1|0|32078994|3|3202|32006|32|3205010|320501005|3|1|||||||||||1|0|0
2019|D7FEF99F7331581178F2E6E598F16971|357520069|9|2012|6|7|1|1|1|76|32|3203007|32|3203007|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|15942653||1|260|0|0|0|0|5|3|1|0|32048840|3|3204|32011|32|3203007|320300705|3|2|||||||||||1|0|0
2019|24D2E8D8EA2760D3532C2371457745EF|365923289|5|2010|9|9|1|0|1|76|32|3203007|32|3202652|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|16367179||1|260|0|0|0|0|5|0|1|0|32071655|3|3204|32011|32|3202652|320265205|3|1|||||||||||1|0|0
2019|7BCF5B32E5A741E3B84A8E994DF43C1D|369045968|7|2014|4|5|1|0|1|76|32|3200805|32|3200805|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|2679122||1|270|0|0|0|0|5|0|1|0|32061900|3|3201|32003|32|3200805|320080505|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|C80308624774975396286FFAC3660DEC|253708403|5|2006|13|13|1|0|1|76|32|3201209|32|3201209|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|4761032||1|270|0|0|0|0|5|0|1|0|32081502|3|3204|32012|32|3201209|320120905|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|AD13C926996607990B7E62244E627B8A|119809469|12|2007|11|12|1|3|1|76|32|3205309|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|1086534||1|270|0|0|0|0|5|0|1|0|32063440|3|3203|32009|32|3205200|320520005|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|0799EE8104549CFBC05A16EF550CD66F|346519961|4|2003|16|16|1|0|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15458464||1|330|0|0|0|0|5|0|1|0|32036051|3|3203|32009|32|3205002|320500205|2|1|||||||||||1|0|0
2019|C0BA33512CBE2347118845CB890E04F4|346387119|12|2002|16|17|1|1|1|76|32|3200201|32|3201407|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15453630||1|300|0|0|0|0|5|0|1|0|32054343|3|3204|32012|32|3201407|320140705|2|1|||||||||||1|0|0
2019|48BB98C949651AB1F90B116DA619A401|346408242|4|1999|20|20|1|3|1|76|32|3202405|32|3202405|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15454412||1|300|0|0|0|0|5|0|1|0|32043651|3|3203|32010|32|3202405|320240505|2|1|||||||||||1|0|0
2019|A22B977F7187F686BF4977A93AC9565D|346391037|7|1994|24|25|2|0|1|76|32|3203130|32|3203130|1|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1||||||||||||3|0||||||||||||40|0|0|0|1|15453821|4050|1|260|0|0|0|60|5|0|1|0|32080204|3|3202|32006|32|3203130|320313005|2|1|||||||||||1|0|0
